JASLHX010000167.1_1	1111732.AZOD01000017_gene344	5.16e-229	635.0	COG2956@1|root,COG2956@2|Bacteria,1MVDP@1224|Proteobacteria,1RP29@1236|Gammaproteobacteria,1X361@135614|Xanthomonadales	135614|Xanthomonadales	G	Modulates cellular lipopolysaccharide (LPS) levels by regulating LpxC, which is involved in lipid A biosynthesis. May act by modulating the proteolytic activity of FtsH towards LpxC. May also coordinate assembly of proteins involved in LPS synthesis at the plasma membrane	lapB	-	-	ko:K19804	-	-	-	-	ko00000	-	-	-	TPR_16,TPR_7
JASLHX010000060.1_6	1111732.AZOD01000030_gene1373	1.71e-143	431.0	COG1080@1|root,COG1080@2|Bacteria,1MUT8@1224|Proteobacteria,1RN6R@1236|Gammaproteobacteria,1X33X@135614|Xanthomonadales	135614|Xanthomonadales	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	fruB	-	2.7.1.202,2.7.3.9	ko:K02768,ko:K08483,ko:K11183	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1,8.A.7	-	-	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C,PTS-HPr,PTS_EIIA_2
JASLHX010000150.1_2	1111732.AZOD01000023_gene1888	6.21e-170	476.0	COG1212@1|root,COG1212@2|Bacteria,1MUUU@1224|Proteobacteria,1RMAE@1236|Gammaproteobacteria,1X3JD@135614|Xanthomonadales	135614|Xanthomonadales	M	Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria	kdsB	-	2.7.7.38	ko:K00979	ko00540,ko01100,map00540,map01100	M00063	R03351,R11396	RC00152,RC00910	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CTP_transf_3
JASLHX010000181.1_6	1111732.AZOD01000004_gene996	1.57e-177	498.0	COG2908@1|root,COG2908@2|Bacteria,1N3U7@1224|Proteobacteria,1RP1X@1236|Gammaproteobacteria,1X5K2@135614|Xanthomonadales	135614|Xanthomonadales	S	Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxH	-	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Metallophos,Metallophos_2
JASLHX010000004.1_4	1111732.AZOD01000033_gene745	2.55e-109	316.0	COG2128@1|root,COG2128@2|Bacteria,1R5EC@1224|Proteobacteria,1S2VV@1236|Gammaproteobacteria,1X8E6@135614|Xanthomonadales	135614|Xanthomonadales	S	Antioxidant protein with alkyl hydroperoxidase activity. Required for the reduction of the AhpC active site cysteine residues and for the regeneration of the AhpC enzyme activity	-	-	-	-	-	-	-	-	-	-	-	-	CMD
JASLHX010000048.1_3	1111732.AZOD01000026_gene653	4.96e-25	96.3	COG3197@1|root,COG3197@2|Bacteria	2|Bacteria	P	Cytochrome oxidase maturation protein	ccoS	-	-	-	-	-	-	-	-	-	-	-	FixS
JASLHX010000048.1_7	1111732.AZOD01000026_gene657	1.88e-251	689.0	COG2010@1|root,COG2010@2|Bacteria,1MUCW@1224|Proteobacteria,1RPYJ@1236|Gammaproteobacteria,1X4SS@135614|Xanthomonadales	135614|Xanthomonadales	C	C-type cytochrome. Part of the cbb3-type cytochrome c oxidase complex	-	-	-	ko:K00406	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00156	-	-	ko00000,ko00001,ko00002	3.D.4.3	-	-	Cytochrome_CBB3,FixP_N
JASLHX010000048.1_8	1111732.AZOD01000026_gene658	2.22e-38	129.0	2EHQ5@1|root,33BFX@2|Bacteria,1NJW1@1224|Proteobacteria,1SHMS@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Cbb3-type cytochrome oxidase component FixQ	-	-	-	-	-	-	-	-	-	-	-	-	FixQ
JASLHX010000048.1_9	1111732.AZOD01000026_gene659	5.9e-192	533.0	COG2993@1|root,COG2993@2|Bacteria,1MXEY@1224|Proteobacteria,1RPU6@1236|Gammaproteobacteria,1X3EF@135614|Xanthomonadales	135614|Xanthomonadales	C	COG2993 Cbb3-type cytochrome oxidase, cytochrome c subunit	-	-	-	ko:K00405	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00156	-	-	ko00000,ko00001,ko00002	3.D.4.3	-	-	FixO
JASLHX010000048.1_10	1111732.AZOD01000026_gene660	0.0	962.0	COG3278@1|root,COG3278@2|Bacteria,1MU18@1224|Proteobacteria,1RM7I@1236|Gammaproteobacteria,1X3WE@135614|Xanthomonadales	135614|Xanthomonadales	C	Belongs to the heme-copper respiratory oxidase family	-	-	1.9.3.1	ko:K00404	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00156	-	-	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	COX1
