JBKGUT010000001.1_1	529507.PMI1051	2.81e-121	357.0	COG0095@1|root,COG0095@2|Bacteria,1N1T8@1224|Proteobacteria,1RMGI@1236|Gammaproteobacteria,3Z1YW@583|Proteus	1236|Gammaproteobacteria	H	Catalyzes both the ATP-dependent activation of exogenously supplied lipoate to lipoyl-AMP and the transfer of the activated lipoyl onto the lipoyl domains of lipoate-dependent enzymes	lplA	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006629,GO:0006631,GO:0006633,GO:0006732,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009106,GO:0009107,GO:0009108,GO:0009249,GO:0009987,GO:0010467,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0016772,GO:0016779,GO:0016874,GO:0016879,GO:0016979,GO:0017118,GO:0018065,GO:0018130,GO:0018193,GO:0018205,GO:0019538,GO:0019752,GO:0032787,GO:0036211,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0051186,GO:0051188,GO:0051604,GO:0071704,GO:0072330,GO:0140096,GO:1901360,GO:1901362,GO:1901564,GO:1901576	6.3.1.20	ko:K03800	ko00785,ko01100,map00785,map01100	-	R07770,R07771,R11143	RC00043,RC00070,RC00090,RC00992,RC02896	ko00000,ko00001,ko01000	-	-	iBWG_1329.BWG_4078,iE2348C_1286.E2348C_4684,iECDH10B_1368.ECDH10B_4544,iECDH1ME8569_1439.ECDH1ME8569_4242,iEcDH1_1363.EcDH1_3612,iJO1366.b4386,iSDY_1059.SDY_4647,iY75_1357.Y75_RS22890	BPL_LplA_LipB,Lip_prot_lig_C
JBKGUT010000003.1_1	1111732.AZOD01000036_gene262	0.0	962.0	COG2609@1|root,COG2609@2|Bacteria,1MV21@1224|Proteobacteria,1RN6K@1236|Gammaproteobacteria,1X3YZ@135614|Xanthomonadales	135614|Xanthomonadales	C	Component of the pyruvate dehydrogenase (PDH) complex, that catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	-	-	1.2.4.1	ko:K00163	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
JBKGUT010000004.1_4	1111732.AZOD01000004_gene1006	2.38e-154	441.0	COG1466@1|root,COG1466@2|Bacteria,1MWYT@1224|Proteobacteria,1RQRE@1236|Gammaproteobacteria,1X3BE@135614|Xanthomonadales	135614|Xanthomonadales	L	dna polymerase III delta subunit	holA	-	2.7.7.7	ko:K02340	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delt_C,DNA_pol3_delta
JBKGUT010000005.1_2	1111732.AZOD01000014_gene1478	2.08e-240	666.0	COG1448@1|root,COG1448@2|Bacteria,1MUT0@1224|Proteobacteria,1RN02@1236|Gammaproteobacteria,1X52U@135614|Xanthomonadales	135614|Xanthomonadales	E	aminotransferase	tyrB	-	2.6.1.57	ko:K00832	ko00270,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01230,map00270,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01230	M00024,M00025,M00034,M00040	R00694,R00734,R01731,R07396,R10845	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
JBKGUT010000005.1_3	1122929.KB908220_gene2641	7.82e-14	78.2	COG0340@1|root,COG0340@2|Bacteria,1MWCC@1224|Proteobacteria,2TS82@28211|Alphaproteobacteria	28211|Alphaproteobacteria	H	biotin lipoate A B protein ligase	birA	-	6.3.4.15	ko:K03524	ko00780,ko01100,map00780,map01100	-	R01074,R05145	RC00043,RC00070,RC00096,RC02896	ko00000,ko00001,ko01000,ko03000	-	-	-	BPL_C,BPL_LplA_LipB
JBKGUT010000007.1_1	1111732.AZOD01000026_gene662	3.41e-202	564.0	COG0533@1|root,COG0533@2|Bacteria,1MU6S@1224|Proteobacteria,1RN8M@1236|Gammaproteobacteria,1X4QH@135614|Xanthomonadales	135614|Xanthomonadales	O	Required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. Is involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37, together with TsaE and TsaB. TsaD likely plays a direct catalytic role in this reaction	tsaD	GO:0000408,GO:0002949,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0070525,GO:0071704,GO:0090304,GO:1901360	2.3.1.234	ko:K01409	-	-	R10648	RC00070,RC00416	ko00000,ko01000,ko03016	-	-	-	Peptidase_M22
JBKGUT010000007.1_2	1111732.AZOD01000026_gene663	1.77e-53	171.0	COG0818@1|root,COG0818@2|Bacteria,1MZ3Q@1224|Proteobacteria,1S92I@1236|Gammaproteobacteria,1X70R@135614|Xanthomonadales	135614|Xanthomonadales	M	Recycling of diacylglycerol produced during the turnover of membrane phospholipid	dgkA	-	2.7.1.107	ko:K00901	ko00561,ko00564,ko01100,ko01110,ko04070,ko04072,ko05231,map00561,map00564,map01100,map01110,map04070,map04072,map05231	-	R02240	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	DAGK_prokar
JBKGUT010000009.1_4	385682.AFSL01000075_gene1290	1.4e-59	193.0	COG0352@1|root,COG0352@2|Bacteria,4NNFB@976|Bacteroidetes,2FMPB@200643|Bacteroidia,3XITT@558415|Marinilabiliaceae	976|Bacteroidetes	H	Thiamine monophosphate synthase	thiE	-	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	TMP-TENI
JBKGUT010000009.1_5	1111732.AZOD01000001_gene1674	6.1e-140	400.0	COG0351@1|root,COG0351@2|Bacteria,1MU9J@1224|Proteobacteria,1RNFP@1236|Gammaproteobacteria,1X38P@135614|Xanthomonadales	135614|Xanthomonadales	H	Phosphomethylpyrimidine kinase	thiD	-	2.7.1.49,2.7.4.7	ko:K00941	ko00730,ko01100,map00730,map01100	M00127	R03471,R04509	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Phos_pyr_kin
JBKGUT010000009.1_7	1111732.AZOD01000001_gene1672	1.52e-173	491.0	COG1162@1|root,COG1162@2|Bacteria,1MUEF@1224|Proteobacteria,1RMMB@1236|Gammaproteobacteria,1X2Y7@135614|Xanthomonadales	135614|Xanthomonadales	S	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit	rsgA	-	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	-	RsgA_GTPase
